BD,Country,lus,Update,Daily request,Publisher name,Seller id,Category,Detailed Category,App bundle,App Name,Integration,Play Store/App Store Link,FullAppAdsURL,Ad format,Top GEOs,Domain,TradPlus direct adstxt,是否添加,配置ttd白名单,Media Kit,,,,,,,,,,
Luciano,China-Shenzhen,Domestic,,0,趣运 Triwin,10142,Games,老虎机游戏,com.slots.gold.mine,Gold Mine Slots,SDK,APK,http://www.51chivalry.com/app-ads.txt,Video,ID PH,,,,,,,,,,,,,,,
Luciano,China-Shenzhen,Domestic,,23132205,趣运 Triwin,10142,Games,老虎机游戏,com.triwin.cash.dozer,Cash Prizes Carnival Coin Game,SDK,https://play.google.com/store/apps/details?id=com.triwin.cash.dozer,http://www.51chivalry.com/app-ads.txt,Video,ID PH,,,,,,,,,,,,,,,
Roya,China-Shenzhen,Domestic,,0,风眼 EYEWIND ,10618042,Games,益智解谜,com.mind.quiz.brain.find,Brain Find: Can you find it?,SDK,https://play.google.com/store/apps/details?id=com.mind.quiz.brain.find&hl=en_US,http://focusapp.cc/app-ads.txt,Display & Video,SEA US SA VN,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,,452807720,Woohooo studio,10618769,Games,益智解谜,com.coloring.games.coloring.book.paint.by.numbers,"Cars, Transport Coloring Games",SDK,https://play.google.com/store/apps/details?id=com.coloring.games.coloring.book.paint.by.numbers,http://paintcolorstudios.com/app-ads.txt,Display & Video,US（90%），UK，DE,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,,2250282243,Woohooo studio,10618769,Games,益智解谜,com.paint.by.number.pixel.art.coloring.pages,"Dark, Horror Color by Number",SDK,https://play.google.com/store/apps/details?id=com.paint.by.number.pixel.art.coloring.pages,http://paintcolorstudios.com/app-ads.txt,Display & Video,US（90%），UK，DE,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,,0,Woohooo studio,10618769,Games,益智解谜,com.coloring.book.paint.by.number.christmas,Christmas Game Color by number,SDK,https://play.google.com/store/apps/details?id=com.coloring.book.paint.by.number.christmas,http://paintcolorstudios.com/app-ads.txt,Display & Video,US（90%），UK，DE,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,,2448972385,Woohooo studio,10618769,Games,益智解谜,com.coloring.book.paint.by.number,Black Color : Color By Number,SDK,https://play.google.com/store/apps/details?id=com.coloring.book.paint.by.number,http://paintcolorstudios.com/app-ads.txt,Display & Video,US（90%），UK，DE,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,2024.2.2,4830493935,Woohooo studio,10618769,Games,益智解谜,com.paint.by.numbers.coloring.pages.blend.coloring,Adult Sexy Coloring Games,SDK,https://play.google.com/store/apps/details?id=com.paint.by.numbers.coloring.pages.blend.coloring,http://paintcolorstudios.com/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,2024.2.2,934867801,Woohooo studio,10618769,Games,益智解谜,com.pixel.art.coloring.color.number.paint.skull,"Skull Color, Color by Number",SDK, https://play.google.com/store/apps/details?id=com.pixel.art.coloring.color.number.paint.skull,http://paintcolorstudios.com/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,2024.2.22,878954716,Woohooo studio,10618769,Games,益智解谜,com.paint.by.numbers.coloring.book,Silver Color: Color by number,SDK,https://play.google.com/store/apps/details?id=com.paint.by.numbers.coloring.book,http://paintcolorstudios.com/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,2024.2.22,547114653,Woohooo studio,10618769,Games,益智解谜,com.color.by.numbers.dark.skull,Dark Skeleton Color by number,SDK,https://play.google.com/store/apps/details?id=com.color.by.numbers.dark.skull,http://paintcolorstudios.com/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,2024.2.22,0,Woohooo studio,10618769,Games,益智解谜,com.paint.by.numbers.color.fun,Anime Cosplay Coloring Pages,SDK,https://play.google.com/store/apps/details?id=com.paint.by.numbers.color.fun,http://paintcolorstudios.com/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,2024.2.22,184823887,Woohooo studio,10618769,Games,益智解谜,com.coloring.games.color.by.numbers,Graffiti Quote Color by number,SDK,https://play.google.com/store/apps/details?id=com.coloring.games.color.by.numbers,http://paintcolorstudios.com/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,2024.2.22,157456244,Woohooo studio,10618769,Games,益智解谜,com.coloring.games.paint.by.number.magic.color,Tattoo Coloring games,SDK,https://play.google.com/store/apps/details?id=com.paint.by.numbers.coloring.pages.blend.coloring,http://paintcolorstudios.com/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Bella,China-Chengdu,Domestic,2024.5.6,,Woohooo studio,10618769,Games,益智解谜,com.coloring.games.color.by.number,Graffiti Quote Color by number,SDK,https://play.google.com/store/apps/details?id=com.coloring.games.color.by.number,http://paintcolorstudios.com/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,,20,彦曦 LUCKYFUN TECHNOLOGY LIMITED,10150,Games,益智解谜,com.darkflame.bubblepop,Bubble Master- Shooter Puzzle ,SDK,https://play.google.com/store/apps/details?id=com.darkflame.bubblepop,https://jumpline.site/app-ads.txt,Display & Video,BR ID IN,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,,568,彦曦 LUCKYFUN TECHNOLOGY LIMITED,10150,Games,益智解谜,1663425413,Triple Match 3D: Goods Master,SDK,https://apps.apple.com/us/app/triple-match-3d-goods-master/id1663425413,https://starfun.life/app-ads.txt,Display & Video,US/JP,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,,34858965489,彦曦 LUCKYFUN TECHNOLOGY LIMITED,10150,Games,益智解谜,com.starfun.goods.sort.triple.match,Triple Master 3D: Goods Match,SDK,https://play.google.com/store/apps/details?id=com.starfun.goods.sort.triple.match&gl=US,https://darkflame.ltd/app-ads.txt,Display & Video,US/JP/RU/KR,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,,0,彦曦 LUCKYFUN TECHNOLOGY LIMITED,10150,Games,益智解谜,com.starfun.triplegoods,Triple Match 3D: Goods Master（ios）,SDK,https://play.google.com/store/apps/details?id=com.starfun.triplegoods,https://starfun.life/app-ads.txt,Display & Video,US/JP,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,,768,彦曦 LUCKYFUN TECHNOLOGY LIMITED,10624551,Games,益智解谜,com.supergame.sort.goods.triple.match,Triple Master 3D: Goods Match,SDK,https://play.google.com/store/apps/details?id=com.supergame.sort.goods.triple.match,https://brainconnect.top/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,2024.2.7,371664357,彦曦 LUCKYFUN TECHNOLOGY LIMITED,10150,Games,益智解谜,6448081136,Triple Master 3D: Goods Match,SDK,https://apps.apple.com/us/app/triple-master-3d-goods-match/id6448081136,https://starfun.life/app-ads.txt,Display & Video,JP/RU,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,2024.3.12,0,彦曦 LUCKYFUN TECHNOLOGY LIMITED,34060,Games,益智解谜,com.starfun.triple.match.goods.sort,Goods Sort 3D ：Triple Match,SDK,https://play.google.com/store/apps/details?id=com.starfun.triple.match.goods.sort,https://starfun.life/app-ads.txt,Display & Video,JP,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,2024.4.2,18496969,彦曦 LUCKYFUN TECHNOLOGY LIMITED,36509,Games,益智解谜,1671104723,Woody Block: Puzzle Games,SDK,https://apps.apple.com/us/app/woody-block-puzzle-games/id1671104723,https://1woody.xyz/app-ads.txt,Display & Video,US、JP,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,,43105,叁一互娱-31 GAMES LIMITED,24269,Games,模拟游戏,com.aimix.animals.monster.master.mashup,Mix Master,SDK,https://play.google.com/store/apps/details?id=com.aimix.animals.monster.master.mashup,https://www.lulustudio.top/app-ads.txt,Video,BR VN RU,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,,510090339,叁一互娱-31 GAMES LIMITED,24269,Games,动作竞技,com.camera.clash.toilet.monster.war.battlegames,Camera Clash,SDK,https://play.google.com/store/apps/details?id=com.camera.clash.toilet.monster.war.battlegames,https://www.lulustudio.top/app-ads.txt,Display & Video,VN/ID/RU/TH/PH/BR/MX/KR/IN,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,,0,叁一互娱-31 GAMES LIMITED,24269,Games,模拟游戏,diy.paper.dolls.magic.dollify.makeup.dressupgames,Magic Paper Doll,SDK,https://play.google.com/store/apps/details?id=diy.paper.dolls.magic.dollify.makeup.dressupgames,https://dudupuzzle.fun/app-ads.txt,Display & Video,US/BR/MX/SA/PH/RU...,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,2023.12.28,624370189,叁一互娱-31 GAMES LIMITED,24269,Games,益智解谜,com.monster.war.toilet.battle.strategy.game,Monster War,SDK,https://play.google.com/store/apps/details?id=com.monster.war.toilet.battle.strategy.game,https://www.lulustudio.top/app-ads.txt,Display & Video,US/RU/VN/ID/BR/MX,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,2024.1.12,5179229308,叁一互娱-31 GAMES LIMITED,24269,Games,模拟游戏,com.yoyo.doll.decor.life.home.design.love.match.makeover.games,YOYO Decor Life,SDK,https://play.google.com/store/apps/details?id=com.yoyo.doll.decor.life.home.design.love.match.makeover.games,https://www.yoyogame.top/app-ads.txt,Display & Video,RU US BR MX VN ID,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,2024.1.12,35336553,叁一互娱-31 GAMES LIMITED,24269,Games,益智解谜,com.battle.warriors.monster.master.strategygames,Battle Warriors,SDK,https://play.google.com/store/apps/details?id=com.puzzlefruit.real.game&hl=zh&gl=US,https://www.lulustudio.top/app-ads.txt,Display & Video,RU US BR MX VN ID,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,2024.1.12,118006356,叁一互娱-31 GAMES LIMITED,24269,Games,模拟游戏,com.anime.magic.princess.doll.avatar.dressup.games,Magic Princess,SDK,https://play.google.com/store/apps/details?id=com.anime.magic.princess.doll.avatar.dressup.games,https://www.yoyogame.top/app-ads.txt,Display & Video,RU US BR MX VN ID,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,2024.1.19,156609493,叁一互娱-31 GAMES LIMITED,24269,Games,模拟游戏,fashion.avatar.vlinder.princess.shining.anime.star.dressupgames,Shining Anime Star,SDK,https://play.google.com/store/apps/details?id=fashion.avatar.vlinder.princess.shining.anime.star.dressupgames,31gamestudio.com/app-ads.txt,Display & Video,RU BR MX VN ID TH,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,2024.2.4,97364584,叁一互娱-31 GAMES LIMITED,24269,Games,模拟游戏,com.yoyogames.anime.star.princess.doll.dressupgames,Live Star: Doll Dress Up Games,SDK,https://play.google.com/store/apps/details?id=com.yoyogames.anime.star.princess.doll.dressupgames,https://www.yoyogame.top/app-ads.txt,Display & Video,RU BR MX VN ID TH（Display & Video）US KR（banner）,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,2024.3.28,19285503,叁一互娱-31 GAMES LIMITED,24269,Games,模拟游戏,craftify.car.assembly.drive.race.simulationgames,Craftify Car,SDK,https://play.google.com/store/apps/details?id=craftify.car.assembly.drive.race.simulationgames,http://dudupuzzle.fun/app-ads.txt,Display & Video,US、RU、BR、MX （均美东） TH （Singapore）,,,,,,,,,,,,,,,
Roya,China-Wuhan,Domestic,2024.5.6,,叁一互娱-31 GAMES LIMITED,33777,Games,模拟游戏,com.drink.water.bubble.tea.juice.boba,Bubble Tea,SDK,https://play.google.com/store/apps/details?id=com.drink.water.bubble.tea.juice.boba,https://dudupuzzle.fun,Video,RU、BR、MX、US、PH、ID、TH,,,,,,,,,,,,,,,
Roya,China-Xi'an,Domestic,,82,西安超趣,25453,Games,模拟游戏,com.beyondthegame.restaurant.story.decorate.cooking.gp.global,Global-Restaurant Story,SDK,https://play.google.com/store/apps/details?id=com.beyondthegame.restaurant.story.decorate.cooking.gp.global,http://beyondgame.co/app-ads.txt,Display & Video,BA/PH/ID,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,,0,"广州小步-Moonee Technology CO., Limited",27379,Games,益智解谜,com.oceanmerge.real.robux.game,Ocean Merge,SDK,APK,https://yowellstudio.com/app-ads.txt,Display & Video,US/BR/ID/PH,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,,0,"广州小步-Moonee Technology CO., Limited",27379,Games,益智解谜,com.toymerge.real.game,Toy Merge,SDK,https://play.google.com/store/apps/details?id=com.toymerge.real.game,https://www.4funclubgame.com/app-ads.txt,Display & Video,US BR（均美东）/ID PH（均Singapore）,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,,150619,"广州小步-Moonee Technology CO., Limited",27379,Games,益智解谜,com.puzzlefruit.real.game,puzzle fruit,SDK,https://play.google.com/store/apps/details?id=com.puzzlefruit.real.game&hl=zh&gl=US,https://endurablegame.com/app-ads.txt,Display & Video,US BR（均美东）/ID PH（均Singapore）,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,2024.4.18,,"广州小步-Moonee Technology CO., Limited",38482,Games,益智解谜,com.animalcube.panda.game,Animal Cube,SDK,https://play.google.com/store/apps/details?id=com.animalcube.panda.game,https://www.pandahistudio.com/app-ads.txt,Video,ID/BR,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,2024.5.6,,"广州小步-Moonee Technology CO., Limited",38482,Games,益智解谜,com.funscholar.lucky.reward.money,Fun Scholar,SDK,https://play.google.com/store/apps/details?id=com.funscholar.lucky.reward.money,https://www.pandahistudio.com/app-ads.txt,Video,ID/BR,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,2024.5.14,,"广州小步-Moonee Technology CO., Limited",38482,Games,益智解谜,com.shiningocean.miso.game,Shining Ocean,SDK,https://play.google.com/store/apps/details?id=com.shiningocean.miso.game,https://www.pandahistudio.com/app-ads.txt,Video,ID/BR,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,2024.5.14,,"广州小步-Moonee Technology CO., Limited",38482,Games,益智解谜,com.linkemup.miso.game,Link Em Up,SDK,https://play.google.com/store/apps/details?id=com.linkemup.miso.game,https://www.pandahistudio.com/app-ads.txt,Video,ID/BR,,,,,,,,,,,,,,,
Roya,China-Beijing,Domestic,,0,茄互联,10622010,Tools,图片编辑,online.whatsticker,WhatSticker - Sticker Store wi ,SDK,https://play.google.com/store/apps/details?id=online.whatsticker,https://gbapk.io/app-ads.txt,Display & Video,BR IN ID LATAM,,,,,,,,,,,,,,,
Roya,China-Beijing,Domestic,,0,茄互联,10622010,Tools,图片编辑,com.leapzip.animatedstickers.maker.android,Animated Sticker Maker for WA,SDK,https://play.google.com/store/apps/details?id=com.leapzip.animatedstickers.maker.android,https://gbapk.io/app-ads.txt,Display & Video,BR IN ID LATAM,,,,,,,,,,,,,,,
Roya,China-Beijing,Domestic,2024.2.22,23052337,茄互联,10622010,Tools,壁纸,anime.wall7Fon,bai_anima wallpapers,SDK,https://play.google.com/store/apps/details?id=anime.wall7Fon&hl=en_US,https://gbapk.io/app-ads.txt,Display,BR ID,,,,,,,,,,,,,,,
Roya,China-Beijing,Domestic,,0,茄互联,10622010,Tools,图片编辑,com.createstickers.stickerwhatsapp,Sticker.ly - Sticker Maker,SDK,https://play.google.com/store/apps/details?id=com.createstickers.stickerwhatsapp,https://gbapk.io/app-ads.txt,Display & Video,BR IN ID LATAM,,,,,,,,,,,,,,,
Roya,China-Beijing,Domestic,,439345905,茄互联,10622010,Tools,壁纸,space.wall7Fon,Space Wallpapers 4K,SDK,https://play.google.com/store/apps/details?id=space.wall7Fon,https://gbapk.io/app-ads.txt,Display,BR ID,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,143730,IEC games,28720,Games,益智解谜,com.fit.tris.block.puzzle,Fit It Piece Puzzle,SDK,https://play.google.com/store/apps/details?id=com.fit.tris.block.puzzle,https://dtamobile.netlify.app/app-ads.txt,Display & Video,US/FR/UK/DE/CA,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,189658,IEC games,10623486,Games,益智解谜,com.gma.ball.sort.color.water.puzzle,Bubble Sort Color Puzzle,SDK,https://play.google.com/store/apps/details?id=com.gma.ball.sort.color.water.puzzle&hl=en&gl=US,https://iecglobal.com.au/app-ads.txt,Display & Video,US/JP/DE/CAN（JPSingapore，除JP外美东,,,,,,,,,,,,,,,
Bella,China-Guangzhou,Domestic,,1597173799,Wonder Group Holdings Limited,10621350,Games,益智解谜,com.sweetgames.screwpin.an,Screw Pin Puzzle！,SDK,https://play.google.com/store/apps/details?id=com.sweetgames.screwpin.an,http://sweet-game.wonder.mobi/app-ads.txt,Video,US,,,,,,,,,,,,,,,
Bella,China-Guangzhou,Domestic,,4328394343,Wonder Group Holdings Limited,26341,Games,益智解谜,com.miracle.savethedoge.an,Save the doge,SDK,https://play.google.com/store/apps/details?id=com.miracle.savethedoge.an,http://ffcc.zuiqiangyingyu.cn/app-ads.txt,Display & Video,BR,,,,,,,,,,,,,,,
Bella,China-Guangzhou,Domestic,,79835614,Wonder Group Holdings Limited,26341,Games,益智解谜,com.sweetgames.stickmanhand.an,Thief Puzzle,SDK,https://play.google.com/store/apps/details?id=com.sweetgames.stickmanhand.an,http://ffcc.zuiqiangyingyu.cn/app-ads.txt,Display & Video,RU/US,,,,,,,,,,,,,,,
Bella,China-Guangzhou,Domestic,,1553380,Wonder Group Holdings Limited,26341,Games,益智解谜,com.miracle.drawtosave.an,Draw 2 Save,SDK,https://play.google.com/store/apps/details?id=com.miracle.drawtosave.an,http://ffcc.zuiqiangyingyu.cn/app-ads.txt,Display & Video,RU/US,,,,,,,,,,,,,,,
Bella,China-Guangzhou,Domestic,2024.4.2,329479128,Wonder Group Holdings Limited,26341,Games,益智解谜,com.funnyjoy.snysw.an,Brain Puzzle King,SDK,https://play.google.com/store/apps/details?id=com.funnyjoy.snysw.an,http://dudupuzzle.fun/app-ads.txt,Display & Video,US、VN、TH、TW,,,,,,,,,,,,,,,
Bella,China-Guangzhou,Domestic,2024.4.11,,Wonder Group Holdings Limited,26341,Games,益智解谜,com.wonder.zrwtd.an,Annoys me!,SDK,https://play.google.com/store/apps/details?id=com.wonder.zrwtd.an,http://ffcc.zuiqiangyingyu.cn/app-ads.txt,Display & Video,VN、US、TH、TW、MY、PH,,,,,,,,,,,,,,,
Bella,China-Guangzhou,Domestic,2024.4.12,,Wonder Group Holdings Limited,26341,Games,益智解谜,com.wonder.dmm.an,Space Terror,SDK,https://play.google.com/store/apps/details?id=com.wonder.dmm.an,http://ffcc.zuiqiangyingyu.cn/app-ads.txt,Display & Video,VN,,,,,,,,,,,,,,,
Bella,China-Guangzhou,Domestic,2024.4.22,,Wonder Group Holdings Limited,26341,Games,益智解谜,com.easystudio.wood.puzzle.nuts.bolts.on,Wood Puzzle Nuts & Bolts,SDK,https://play.google.com/store/apps/details?id=com.easystudio.wood.puzzle.nuts.bolts.on,http://ffcc.zuiqiangyingyu.cn/app-ads.txt,Display & Video,BR/TW/MX/MY/VN,,,,,,,,,,,,,,,
Bella,China-Guangzhou,Domestic,2024.5.7,,Wonder Group Holdings Limited,26341,Games,益智解谜,1611146496,Hilarious Meme King,SDK,https://apps.apple.com/cn/app/id1611146496,http://ffcc.zuiqiangyingyu.cn/app-ads.txt,Display & Video,US/TW/GB/CA/AU,,,,,,,,,,,,,,,
Lila,Indonesia,Overseas,,54,Woilo,29067,Social Entertainment,短视频,com.ciangproduction.sestyc,"Woilo – Photos, Videos, & NFTs",SDK,https://play.google.com/store/apps/details?id=com.ciangproduction.sestyc,https://woilo.com/app-ads.txt,Display & Video,ID,,,,,,,,,,,,,,,
Vasilia,Vietnam,Overseas,,0,Vaart-Tran Duc Anh,25883,Tools,虚拟货币交易,com.vaart.cryptoinfo,Crypto Market,SDK,https://play.google.com/store/apps/details?id=com.vaart.cryptoinfo,http://vaartmedia.com/app-ads.txt,Display & Video,US/RU/KR,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,4548936844,Indiez,10617663,Games,益智解谜,com.nostel.parking.car,Car Parking: Traffic Jam 3D,SDK,https://play.google.com/store/apps/details?id=com.nostel.parking.car,https://indiez.net/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,898497,Indiez,10617663,Games,益智解谜,com.nostel.taxi.run,Crazy Driver 3D: Car Traffic,SDK,https://play.google.com/store/apps/details?id=com.nostel.taxi.run&hl=en_US,https://indiez.net/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,186246800,Indiez,10617663,Games,益智解谜,com.indiez.nonogram,Pixel Art: Logic Nonogram,SDK,https://play.google.com/store/apps/details?id=com.indiez.nonogram,https://indiez.net/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,0,Indiez,10617663,Games,益智解谜,com.indiez.amaze,Cleaner - Bitlife In Maze,SDK,https://play.google.com/store/apps/details?id=com.indiez.amaze,https://indiez.net/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,47,Indiez,10617663,Games,益智解谜,com.nostel.dot.line.puzzle,Same Color: Connect Two Dots,SDK,https://play.google.com/store/apps/details?id=com.nostel.dot.line.puzzle,https://indiez.net/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,170,Indiez,10617663,Games,益智解谜,1606674182,Car Parking Jam:Traffic Escape,SDK,https://apps.apple.com/us/app/car-parking-jam-traffic-escape/id1606674182,https://indiez.net/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,21,Indiez,10617663,Games,益智解谜,6453699927,Pixel Art: Nonogram Color,SDK,https://apps.apple.com/us/app/pixel-art-nonogram-color/id6453699927,https://indiez.net/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,0,Indiez,10617663,Games,益智解谜,6448006311,Same Color: Connect Two Dots,SDK,https://apps.apple.com/us/app/same-color-connect-two-dots/id6448006311,https://indiez.net/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Bella,Vietnam,Overseas,,0,Indiez,10617663,Games,动作竞技,com.indiez.penguin.dash,Penguin Dash: Run Race 3D,SDK,https://play.google.com/store/apps/details?id=com.indiez.penguin.dash,https://indiez.net/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,,0,Cashock,24903,Games,模拟游戏,com.gudde.simplerogue,Simple Rogue,SDK,https://play.google.com/store/apps/details?id=com.gudde.simplerogue,https://goodong.top/app-ads.txt,Display & Video,IN/MX/TR/BR/KR,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,,0,Cashock,24903,Games,动作竞技,com.idgood.Idlerpgwar,Dragon Legend:Idle RPG War,SDK,https://play.google.com/store/apps/details?id=com.idgood.Idlerpgwar,https://goodong.top/app-ads.txt,Display & Video,IN/MX/TR/BR/KR,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,,13399,CAD-Gstarsoft,10612013,Tools,画图软件,com.gstarmc.android,DWG FastView,SDK,https://play.google.com/store/apps/details?id=com.gstarmc.android,https://en.dwgfastview.com/app-ads.txt,Display & Video,IN/MX/TR/BR/KR,,,,,,,,,,,,,,,
Luciano,China-Beijing,Domestic,,23,CAD-Gstarsoft,10612013,Tools,画图软件,456933691,DWG FastView-CAD Viewer&Editor,SDK,https://apps.apple.com/us/app/dwg-fastview-cad-viewer-editor/id456933691,https://en.dwgfastview.com/app-ads.txt,Display & Video,IN/MX/TR/BR/KR/VN,,,,,,,,,,,,,,,
Roya,China-Guangzhou,Domestic,,0,HISAR ENTERTAINMENT 广州黑沙,27135,Games,动作竞技,com.hisar.hisar.o.google,Infinite Arcana,SDK,https://play.google.com/store/apps/details?id=com.hisar.hisar.o.google,/,Display & Video,,,,,,,,,,,,,,,,
Roya,China-Guangzhou,Domestic,,0,HISAR ENTERTAINMENT 广州黑沙,27135,Games,模拟游戏,com.hisar.busgo.o.google,Bugs Go: Defender,SDK,https://play.google.com/store/apps/details?id=com.hisar.busgo.o.google,https://www.hisargame.com/app-ads.txt,Display & Video,,,,,,,,,,,,,,,,
Roya,China-Shanghai,Domestic,,1028432038,manhuaren,10152,Reading,漫画,com.mhr.mangamini,漫畫人Mini,SDK,https://play.google.com/store/apps/details?id=com.mhr.mangamini&hl=en_US,https://www.mangashu.com/app-ads.txt,Display,TW/HK/MY/SG,,,,,,,,,,,,,,,
Roya,China-Shanghai,Domestic,,326011800,manhuaren,10619309,Reading,漫画,com.webtoon.mangazone,Manga Zone,SDK,APK,/,Display & Video,PH/IN/ID/US,,,,,,,,,,,,,,,
Roya,China-Shanghai,Domestic,,0,元聚,/,Reading,小说,1627205148,NovelFlow,SDK,https://apps.apple.com/us/app/novelflow/id1627205148,/,Display & Video,,,,,,,,,,,,,,,,
Bella,,Domestic,,12739534833,"Hangzhou Xiaoying Innovation Technology Co.,Ltd",28184,Tools,视频播放与编辑,com.videoeditorpro.android,VivaCut - Pro Video Editor,SDK,https://play.google.com/store/apps/details?id=com.videoeditorpro.android,https://www.vivacut.com/app-ads.txt,Display & Video,EGY/IRQ/MEX,,,,,,,,,,,,,,,
Bella,,Domestic,,0,"Hangzhou Xiaoying Innovation Technology Co.,Ltd",28184,Tools,图片视频编辑器,com.vivacut.videoeditor,VivaCut,SDK,APK,https://www.vivacut.com/app-ads.txt,Display & Video,EGY/IRQ/MEX,,,,,,,,,,,,,,,
Luciano,Saudi Arabia,Overseas,,0,madrasoft,25294,Tools,健康健美,com.madarsoft.queen,الملكه - حساب الدوره الشهريه,SDK,https://play.google.com/store/apps/details?id=com.madarsoft.queen,/,Display & Video,SA,,,,,,,,,,,,,,,
Luciano,Saudi Arabia,Overseas,,0,madrasoft,25294,Reading,图书,com.moslay,AlMosaly,SDK,https://play.google.com/store/apps/details?id=com.moslay,/,Display & Video,EG/SA/ID,,,,,,,,,,,,,,,
Luciano,Saudi Arabia,Overseas,,0,madrasoft,25294,Tools,健康健美,com.madarsoft.fitness,Rashaqa: Home Workout & Diet ,SDK,https://play.google.com/store/apps/details?id=com.madarsoft.fitness,/,Display & Video,ID,,,,,,,,,,,,,,,
Luciano,Saudi Arabia,Overseas,,0,madrasoft,25294,Reading,新闻,com.madarsoft.nabaa,"نبأ Nabaa - اخبار , مباريات",SDK,https://play.google.com/store/apps/details?id=com.madarsoft.nabaa,/,Display & Video,ID,,,,,,,,,,,,,,,
Lila,Vietnam/Singapore,Overseas,2024.1.23,8,Mirai Studio,32110,Games,动作竞技,com.mirai.blocky.parkour.bike.challenge,Blocky Bike Master,SDK,https://play.google.com/store/apps/details?id=com.mirai.blocky.parkour.bike.challenge,https://miraistudio.games/app-ads.txt,Display & Video,US BR MX IN ID VN,,,,,,,,,,,,,,,
Lila,Vietnam/Singapore,Overseas,2024.1.23,0,Mirai Studio,32110,Games,动作竞技,com.mirai.bike.practice.racing.idle.clicker,Bike Clicker Race Challenge,SDK,https://play.google.com/store/apps/details?id=com.mirai.bike.practice.racing.idle.clicker,https://miraistudio.games/app-ads.txt,Display & Video,US BR MX IN ID VN,,,,,,,,,,,,,,,
